trigram,frequency,probability
ीशा,179,0.0006068002305162887
ंचज,19,6.440896301569545e-05
ोवि,73,0.00024746601579714566
िमब,26,8.81385809688464e-05
ीमम,18,6.1019017593816737e-05
ंनी,9,3.0509508796908368e-05
ापौ,4,1.355978168751483e-05
ौधा,1,3.3899454218787076e-06
ातअ,15,5.0849181328180614e-05
ेतब,18,6.1019017593816737e-05
ाहह,14,4.7459235906301906e-05
ुंद,27,9.152852639072511e-05
ोवक,2,6.779890843757415e-06
ौधे,4,1.355978168751483e-05
ामआ,21,7.118885385945287e-05
ोपल,102,0.0003457744330316282
िबं,19,6.440896301569545e-05
ीसत,25,8.47486355469677e-05
ोहा,37,0.0001254279806095122
ाइत,14,4.7459235906301906e-05
ाआत,18,6.1019017593816737e-05
िउस,81,0.0002745855791721753
ेचक,14,4.7459235906301906e-05
ातज,12,4.067934506254449e-05
ाकृ,10,3.3899454218787076e-05
ृति,57,0.00019322688904708634
ीजै,20,6.779890843757415e-05
ीबड,40,0.0001355978168751483
ीवि,181,0.0006135801213600461
ीरा,280,0.0009491847181260382
िकर,123,0.00041696328689108105
ोईप,22,7.457879928133157e-05
ेजन,69,0.00023390623410963083
ंहम,58,0.00019661683446896505
ृणम,2,6.779890843757415e-06
ींए,14,4.7459235906301906e-05
ैति,7,2.3729617953150953e-05
िकद,29,9.830841723448253e-05
ोउख,1,3.3899454218787076e-06
ामै,34,0.00011525814434387606
ीहू,45,0.00015254754398454185
ोदी,446,0.0015119156581579036
ेउख,2,6.779890843757415e-06
ंकद,20,6.779890843757415e-05
िनब,56,0.00018983694362520763
िकप,89,0.000301705142547205
िमम,25,8.47486355469677e-05
ाफर,44,0.00014915759856266313
ेआम,30,0.00010169836265636123
ावम,111,0.00037628394182853654
ोकस,109,0.00036950405098477916
ीतल,42,0.00014237770771890573
ीआप,41,0.00013898776229702702
ेजू,17,5.762907217193803e-05
ूझन,2,6.779890843757415e-06
ंमम,6,2.0339672531272246e-05
ेंफ,137,0.00046442252279738295
ंफू,3,1.0169836265636123e-05
ूलर,18,6.1019017593816737e-05
ाफा,62,0.00021017661615647988
ाउठ,26,8.81385809688464e-05
ंबि,56,0.00018983694362520763
ंचू,6,2.0339672531272246e-05
ेआप,45,0.00015254754398454185
ीआल,21,7.118885385945287e-05
ाबे,54,0.00018305705278145022
ेसि,120,0.0004067934506254449
िडे,30,0.00010169836265636123
ोफे,30,0.00010169836265636123
िटस,6,2.0339672531272246e-05
िकव,36,0.00012203803518763347
ेषक,7,2.3729617953150953e-05
ंचु,40,0.0001355978168751483
ुनौ,48,0.00016271738025017796
ौती,71,0.00024068612495338826
िएउ,89,0.000301705142547205
ीघब,1,3.3899454218787076e-06
ितल,15,5.0849181328180614e-05
ाशन,16,5.423912675005932e-05
ोंऔ,95,0.0003220448150784772
ीकृ,23,7.796874470321028e-05
ाशक,70,0.00023729617953150954
िशभ,6,2.0339672531272246e-05
िखत,15,5.0849181328180614e-05
िनम,94,0.00031865486965659855
ुझा,22,7.457879928133157e-05
ारू,33,0.00011186819892199736
ुखन,10,3.3899454218787076e-05
ीछव,10,3.3899454218787076e-05
िपर,43,0.00014576765314078445
ारश,44,0.00014915759856266313
ीवब,2,6.779890843757415e-06
ेसो,80,0.0002711956337502966
ीमो,55,0.00018644699820332894
िएल,39,0.0001322078714532696
िसप,78,0.0002644157429065392
ीयत,17,5.762907217193803e-05
ासद,44,0.00014915759856266313
ोलु,3,1.0169836265636123e-05
ुपआ,1,3.3899454218787076e-06
ोबं,15,5.0849181328180614e-05
िऔर,34,0.00011525814434387606
ेधर,20,6.779890843757415e-05
िरप,37,0.0001254279806095122
िको,158,0.0005356113766568358
ोणक,4,1.355978168751483e-05
ोनष,8,2.711956337502966e-05
ीयग,20,6.779890843757415e-05
ीअम,23,7.796874470321028e-05
ितश,84,0.00028475541543781146
ाहक,117,0.0003966236143598088
ोचे,21,7.118885385945287e-05
ीकि,255,0.0008644360825790704
ेपि,131,0.0004440828502661107
िजय,58,0.00019661683446896505
ानो,164,0.0005559510491881081
ीदे,204,0.0006915488660632564
ेखर,76,0.0002576358520627818
ीभू,32,0.00010847825350011864
ूलह,5,1.6949727109393538e-05
ेबह,47,0.00015932743482829928
िजे,13,4.40692904844232e-05
ीउस,66,0.00022373639784399471
ीसो,45,0.00015254754398454185
ोचस,4,1.355978168751483e-05
ेमत,12,4.067934506254449e-05
ानद,188,0.0006373097393131971
ारज,53,0.0001796671073595715
ीरण,17,5.762907217193803e-05
ाकत,39,0.0001322078714532696
ैजो,42,0.00014237770771890573
िशि,24,8.135869012508898e-05
ीमध,10,3.3899454218787076e-05
ीपट,18,6.1019017593816737e-05
ांआ,25,8.47486355469677e-05
ेमौ,63,0.0002135665615783586
ौलि,2,6.779890843757415e-06
ूपऔ,1,3.3899454218787076e-06
ुधा,39,0.0001322078714532696
ुईत,6,2.0339672531272246e-05
ेलख,23,7.796874470321028e-05
ावस,56,0.00018983694362520763
ुवी,5,1.6949727109393538e-05
िकच,22,7.457879928133157e-05
ापू,53,0.0001796671073595715
ोटश,2,6.779890843757415e-06
ाबं,58,0.00019661683446896505
ारल,62,0.00021017661615647988
ंही,116,0.0003932336689379301
ीपी,173,0.0005864605579850164
ोआग,32,0.00010847825350011864
ेबढ,59,0.00020000677989084377
ुलइ,5,1.6949727109393538e-05
िडल,2,6.779890843757415e-06
ंनर,3,1.0169836265636123e-05
ीबर,41,0.00013898776229702702
ुएत,13,4.40692904844232e-05
ीगी,3,1.0169836265636123e-05
ीजम,56,0.00018983694362520763
ागल,35,0.00011864808976575477
ंचे,62,0.00021017661615647988
ीछि,6,2.0339672531272246e-05
ाआर,97,0.00032882470592223464
ाफद,17,5.762907217193803e-05
ेकव,9,3.0509508796908368e-05
ोपक,39,0.0001322078714532696
ुएम,17,5.762907217193803e-05
ेउक,4,1.355978168751483e-05
ाथभ,17,5.762907217193803e-05
ेदभ,12,4.067934506254449e-05
ेसम,273,0.0009254551001728872
ाकह,195,0.000661039357266348
िमत,7,2.3729617953150953e-05
ाअब,21,7.118885385945287e-05
ेझा,6,2.0339672531272246e-05
ंनह,110,0.0003728939964066579
ुरव,11,3.7289399640665783e-05
िटि,39,0.0001322078714532696
िनल,25,8.47486355469677e-05
ुदम,2,6.779890843757415e-06
ूसक,30,0.00010169836265636123
िडऔ,2,6.779890843757415e-06
ंउन,208,0.0007051086477507712
िफल,11,3.7289399640665783e-05
ितह,164,0.0005559510491881081
ेभू,5,1.6949727109393538e-05
ूलज,10,3.3899454218787076e-05
िकै,8,2.711956337502966e-05
िना,125,0.0004237431777348385
िजल,20,6.779890843757415e-05
ापड,93,0.00031526492423471984
ेलौ,16,5.423912675005932e-05
ौटक,3,1.0169836265636123e-05
ाबु,22,7.457879928133157e-05
ुभव,31,0.00010508830807823994
िडक,2,6.779890843757415e-06
ारभ,47,0.00015932743482829928
ूलप,21,7.118885385945287e-05
ंकै,36,0.00012203803518763347
ंधे,19,6.440896301569545e-05
ीआं,33,0.00011186819892199736
ंतर,119,0.0004034035052035662
ाधन,30,0.00010169836265636123
ांड,163,0.0005525611037662294
ंडे,91,0.0003084850333909624
ौरफ,2,6.779890843757415e-06
ादह,58,0.00019661683446896505
ौति,16,5.423912675005932e-05
ारय,39,0.0001322078714532696
ोजन,165,0.0005593409946099868
ंना,42,0.00014237770771890573
ामी,106,0.000359334214719143
ूपस,65,0.000220346452422116
ेआल,14,4.7459235906301906e-05
िगम,7,2.3729617953150953e-05
ेचह,3,1.0169836265636123e-05
िहक,6,2.0339672531272246e-05
ोयो,4,1.355978168751483e-05
ौरऔ,1,3.3899454218787076e-06
ोवन,9,3.0509508796908368e-05
ालअ,16,5.423912675005932e-05
ेबग,8,2.711956337502966e-05
ंशा,170,0.0005762907217193804
ुके,138,0.00046781246821926166
ामर,91,0.0003084850333909624
िएथ,45,0.00015254754398454185
ोमम,3,1.0169836265636123e-05
ाओन,5,1.6949727109393538e-05
ोटि,69,0.00023390623410963083
िसभ,32,0.00010847825350011864
िनप,103,0.0003491643784535069
ेरत,6,2.0339672531272246e-05
ीभर,30,0.00010169836265636123
ेहट,25,8.47486355469677e-05
ोतै,20,6.779890843757415e-05
ंहू,15,5.0849181328180614e-05
ूंऔ,7,2.3729617953150953e-05
ेगठ,16,5.423912675005932e-05
ाथथ,11,3.7289399640665783e-05
िसे,112,0.00037967388725041525
ोधी,46,0.00015593748940642056
ीगत,6,2.0339672531272246e-05
िवि,77,0.0002610257974846605
िधि,30,0.00010169836265636123
ुदी,1,3.3899454218787076e-06
ीपब,9,3.0509508796908368e-05
िलं,17,5.762907217193803e-05
ेभे,10,3.3899454218787076e-05
ेअक,26,8.81385809688464e-05
ेआव,22,7.457879928133157e-05
ाजउ,6,2.0339672531272246e-05
ायत,141,0.0004779823044848978
ुखर,29,9.830841723448253e-05
ातप,42,0.00014237770771890573
ंखर,14,4.7459235906301906e-05
ुनर,16,5.423912675005932e-05
ेकन,21,7.118885385945287e-05
ीमं,57,0.00019322688904708634
ाखि,59,0.00020000677989084377
िडस,1,3.3899454218787076e-06
ंकट,50,0.0001694972710939354
ासो,34,0.00011525814434387606
ुएट,6,2.0339672531272246e-05
ाजह,34,0.00011525814434387606
ीमन,68,0.00023051628868775212
ैलम,6,2.0339672531272246e-05
ादौ,27,9.152852639072511e-05
ीआड,3,1.0169836265636123e-05
ौतो,7,2.3729617953150953e-05
ाछु,4,1.355978168751483e-05
ुपा,18,6.1019017593816737e-05
ोनु,7,2.3729617953150953e-05
ासप,64,0.00021695650700023729
ीदु,59,0.00020000677989084377
ाडे,13,4.40692904844232e-05
ेकओ,2,6.779890843757415e-06
ायन,42,0.00014237770771890573
ोहक,49,0.00016610732567205668
ीखब,85,0.0002881453608596902
ोखा,59,0.00020000677989084377
िजक,37,0.0001254279806095122
ंसद,177,0.0006000203396725313
ाइन,137,0.00046442252279738295
ेकद,22,7.457879928133157e-05
ासउ,6,2.0339672531272246e-05
ोईब,30,0.00010169836265636123
ीयो,55,0.00018644699820332894
ोजव,15,5.0849181328180614e-05
ैली,57,0.00019322688904708634
िटफ,7,2.3729617953150953e-05
ीजर,119,0.0004034035052035662
ूरत,129,0.0004373029594223533
ूसह,16,5.423912675005932e-05
ीकथ,7,2.3729617953150953e-05
ीधो,4,1.355978168751483e-05
ाधड,17,5.762907217193803e-05
ीयए,18,6.1019017593816737e-05
ुतज,17,5.762907217193803e-05
िअप,22,7.457879928133157e-05
िएट,24,8.135869012508898e-05
ुछप,15,5.0849181328180614e-05
ावश,6,2.0339672531272246e-05
ीचे,49,0.00016610732567205668
ंचन,58,0.00019661683446896505
ेती,118,0.00040001355978168754
ीनच,11,3.7289399640665783e-05
ीदव,118,0.00040001355978168754
ारच,44,0.00014915759856266313
ुनत,5,1.6949727109393538e-05
ीतन,51,0.0001728872165158141
ुतग,10,3.3899454218787076e-05
ौरक,14,4.7459235906301906e-05
ंदू,73,0.00024746601579714566
ीआव,33,0.00011186819892199736
ोहम,100,0.0003389945421878708
ेबड,97,0.00032882470592223464
ुवे,15,5.0849181328180614e-05
ंदु,61,0.00020678667073460117
ुअध,1,3.3899454218787076e-06
ीणब,2,6.779890843757415e-06
ंमज,9,3.0509508796908368e-05
ूतआ,2,6.779890843757415e-06
ेओज,1,3.3899454218787076e-06
ीवक,30,0.00010169836265636123
ुटा,23,7.796874470321028e-05
ापन,23,7.796874470321028e-05
ंरि,50,0.0001694972710939354
िझा,3,1.0169836265636123e-05
िअध,15,5.0849181328180614e-05
ाबद,91,0.0003084850333909624
ाबत,46,0.00015593748940642056
ाजव,66,0.00022373639784399471
ाबथ,5,1.6949727109393538e-05
ोईस,37,0.0001254279806095122
िरअ,28,9.491847181260381e-05
िइन,31,0.00010508830807823994
ंडन,37,0.0001254279806095122
ोंश,9,3.0509508796908368e-05
ोंग,85,0.0002881453608596902
िवफ,1,3.3899454218787076e-06
ितम,50,0.0001694972710939354
ुसे,30,0.00010169836265636123
ारव,75,0.0002542459066409031
िलो,97,0.00032882470592223464
ालद,52,0.0001762771619376928
िणद,2,6.779890843757415e-06
िदन,6,2.0339672531272246e-05
ापु,93,0.00031526492423471984
ेचु,89,0.000301705142547205
ेभत,2,6.779890843757415e-06
िषे,43,0.00014576765314078445
ोसौ,23,7.796874470321028e-05
ौंप,36,0.00012203803518763347
ंपद,12,4.067934506254449e-05
ुऔर,8,2.711956337502966e-05
ेकक,61,0.00020678667073460117
ीचप,28,9.491847181260381e-05
ंअभ,32,0.00010847825350011864
ाअच,12,4.067934506254449e-05
ेजउ,1,3.3899454218787076e-06
ारऔ,82,0.00027797552459405404
ीजी,83,0.00028136547001593275
ोबढ,28,9.491847181260381e-05
ालच,23,7.796874470321028e-05
ोरक,39,0.0001322078714532696
ुने,31,0.00010508830807823994
ैठक,96,0.00032543476050035593
ालभ,14,4.7459235906301906e-05
ीपघ,1,3.3899454218787076e-06
ुखक,44,0.00014915759856266313
ामौ,44,0.00014915759856266313
ौसम,18,6.1019017593816737e-05
ूहो,93,0.00031526492423471984
ेंध,38,0.0001288179260313909
ंधल,6,2.0339672531272246e-05
ोखु,28,9.491847181260381e-05
ुदह,9,3.0509508796908368e-05
ीछो,37,0.0001254279806095122
ीअब,30,0.00010169836265636123
ोगम,39,0.0001322078714532696
ोवो,21,7.118885385945287e-05
ोटद,14,4.7459235906301906e-05
ंपड,23,7.796874470321028e-05
ुदऔ,1,3.3899454218787076e-06
ंभव,25,8.47486355469677e-05
ानर,59,0.00020000677989084377
ेउब,8,2.711956337502966e-05
िकत,81,0.0002745855791721753
ावी,71,0.00024068612495338826
ुमल,5,1.6949727109393538e-05
ीमर,13,4.40692904844232e-05
ुलब,12,4.067934506254449e-05
ृतक,39,0.0001322078714532696
ंजु,62,0.00021017661615647988
ुटे,23,7.796874470321028e-05
ेभय,9,3.0509508796908368e-05
ीमच,9,3.0509508796908368e-05
ुलग,103,0.0003491643784535069
ांध,165,0.0005593409946099868
िवे,103,0.0003491643784535069
ंतत,11,3.7289399640665783e-05
ालज,24,8.135869012508898e-05
ुटज,4,1.355978168751483e-05
ेअब,33,0.00011186819892199736
ेआए,53,0.0001796671073595715
िभी,5,1.6949727109393538e-05
ीषि,1,3.3899454218787076e-06
ुएउ,27,9.152852639072511e-05
िबि,22,7.457879928133157e-05
ातब,32,0.00010847825350011864
ाबू,26,8.81385809688464e-05
ौतक,56,0.00018983694362520763
ेआज,36,0.00012203803518763347
ोमव,80,0.0002711956337502966
ोरा,80,0.0002711956337502966
ेगृ,7,2.3729617953150953e-05
ोलइ,2,6.779890843757415e-06
ंपक,49,0.00016610732567205668
ालं,17,5.762907217193803e-05
ेडि,115,0.0003898437235160514
ेजऔ,3,1.0169836265636123e-05
िटल,36,0.00012203803518763347
ंइल,10,3.3899454218787076e-05
ेमर,29,9.830841723448253e-05
ोदो,47,0.00015932743482829928
ोबी,35,0.00011864808976575477
ारऊ,1,3.3899454218787076e-06
ेडप,16,5.423912675005932e-05
ीजह,83,0.00028136547001593275
ेजल,42,0.00014237770771890573
ेउप,51,0.0001728872165158141
ुशी,62,0.00021017661615647988
ोपू,47,0.00015932743482829928
ायण,13,4.40692904844232e-05
ंहए,4,1.355978168751483e-05
ांझ,13,4.40692904844232e-05
ंझी,9,3.0509508796908368e-05
ेघर,148,0.0005017119224380488
ीघु,5,1.6949727109393538e-05
ुसग,9,3.0509508796908368e-05
ीघर,19,6.440896301569545e-05
ंघु,37,0.0001254279806095122
ैता,10,3.3899454218787076e-05
ाजल,22,7.457879928133157e-05
ाईप,31,0.00010508830807823994
िगा,11,3.7289399640665783e-05
ाहे,69,0.00023390623410963083
ंजह,16,5.423912675005932e-05
ेवग,7,2.3729617953150953e-05
ीदअ,4,1.355978168751483e-05
ंगव,22,7.457879928133157e-05
ैफि,13,4.40692904844232e-05
ाटा,28,9.491847181260381e-05
ेफि,81,0.0002745855791721753
ेडए,4,1.355978168751483e-05
ेकल,27,9.152852639072511e-05
ाझा,33,0.00011186819892199736
ेआठ,2,6.779890843757415e-06
िनय,47,0.00015932743482829928
ाकल,16,5.423912675005932e-05
ोरि,96,0.00032543476050035593
ीजत,10,3.3899454218787076e-05
ंगल,228,0.0007729075561883454
ेआं,21,7.118885385945287e-05
ोदे,119,0.0004034035052035662
ुएय,16,5.423912675005932e-05
ाघर,45,0.00015254754398454185
ाबो,65,0.000220346452422116
ोलब,17,5.762907217193803e-05
ाउत,26,8.81385809688464e-05
ोलऔ,16,5.423912675005932e-05
ैफअ,11,3.7289399640665783e-05
िकड,8,2.711956337502966e-05
ेधम,6,2.0339672531272246e-05
ांए,28,9.491847181260381e-05
ालब,48,0.00016271738025017796
ैवह,14,4.7459235906301906e-05
ंअज,10,3.3899454218787076e-05
ैफक,7,2.3729617953150953e-05
ादक,181,0.0006135801213600461
ंनज,47,0.00015932743482829928
ीनो,70,0.00023729617953150954
ेमज,15,5.0849181328180614e-05
ूतक,31,0.00010508830807823994
िरद,56,0.00018983694362520763
ीनए,16,5.423912675005932e-05
िरच,12,4.067934506254449e-05
ोलर,32,0.00010847825350011864
ेदप,4,1.355978168751483e-05
ंवड,17,5.762907217193803e-05
ीरर,16,5.423912675005932e-05
ुरम,88,0.00029831519712532627
ंशु,43,0.00014576765314078445
ोसड,5,1.6949727109393538e-05
ाबढ,34,0.00011525814434387606
ाजत,49,0.00016610732567205668
िघट,13,4.40692904844232e-05
ोगग,9,3.0509508796908368e-05
ंघा,18,6.1019017593816737e-05
ाजच,16,5.423912675005932e-05
ुरस,41,0.00013898776229702702
ोमी,39,0.0001322078714532696
ीटर,65,0.000220346452422116
ूरब,7,2.3729617953150953e-05
ुदा,53,0.0001796671073595715
ागा,107,0.00036272416014102173
ासट,4,1.355978168751483e-05
ेभर,33,0.00011186819892199736
ीपि,44,0.00014915759856266313
िकअ,42,0.00014237770771890573
ैनक,26,8.81385809688464e-05
ोटक,36,0.00012203803518763347
ादघ,7,2.3729617953150953e-05
ेइल,40,0.0001355978168751483
ेवघ,1,3.3899454218787076e-06
ंजल,14,4.7459235906301906e-05
ुरी,95,0.0003220448150784772
ीघू,5,1.6949727109393538e-05
ूमन,17,5.762907217193803e-05
ौटत,3,1.0169836265636123e-05
ेवक,81,0.0002745855791721753
ाशि,78,0.0002644157429065392
ुवर,30,0.00010169836265636123
ौतप,11,3.7289399640665783e-05
ोकव,11,3.7289399640665783e-05
ोघा,3,1.0169836265636123e-05
ेशद,61,0.00020678667073460117
िसघ,10,3.3899454218787076e-05
ांअ,26,8.81385809688464e-05
ंअम,42,0.00014237770771890573
ृता,6,2.0339672531272246e-05
ेजव,62,0.00021017661615647988
ंहक,106,0.000359334214719143
ीअफ,16,5.423912675005932e-05
ीरव,38,0.0001288179260313909
ेकय,7,2.3729617953150953e-05
ासल,28,9.491847181260381e-05
ीवे,28,9.491847181260381e-05
ाथन,36,0.00012203803518763347
ंगी,187,0.0006339197938913184
ंहि,47,0.00015932743482829928
िटह,7,2.3729617953150953e-05
ेचर,48,0.00016271738025017796
ूकम,1,3.3899454218787076e-06
ूजक,10,3.3899454218787076e-05
ोलो,63,0.0002135665615783586
ेबो,19,6.440896301569545e-05
ावऔ,6,2.0339672531272246e-05
ियस,5,1.6949727109393538e-05
ेवे,54,0.00018305705278145022
ेदर,41,0.00013898776229702702
ीचह,19,6.440896301569545e-05
ीफै,35,0.00011864808976575477
ैमि,15,5.0849181328180614e-05
िपक,124,0.00042035323231295977
ालह,121,0.0004101833960473236
ीरस,67,0.00022712634326587343
ाआग,9,3.0509508796908368e-05
ंची,60,0.00020339672531272246
ाथर,54,0.00018305705278145022
ांभ,37,0.0001254279806095122
ूंअ,3,1.0169836265636123e-05
ाथल,25,8.47486355469677e-05
ाथख,21,7.118885385945287e-05
ंगश,18,6.1019017593816737e-05
ाथक,118,0.00040001355978168754
ीखू,20,6.779890843757415e-05
ूबस,27,9.152852639072511e-05
ुशा,42,0.00014237770771890573
ंतस,55,0.00018644699820332894
ोजि,57,0.00019322688904708634
ूवी,17,5.762907217193803e-05
ेरण,10,3.3899454218787076e-05
िंब,2,6.779890843757415e-06
ोनो,345,0.001169531170548154
ोंह,43,0.00014576765314078445
ाइफ,43,0.00014576765314078445
ंगउ,9,3.0509508796908368e-05
ामज,43,0.00014576765314078445
ूमे,67,0.00022712634326587343
िपप,3,1.0169836265636123e-05
ेचढ,7,2.3729617953150953e-05
ाबब,14,4.7459235906301906e-05
ेंथ,49,0.00016610732567205668
ांट,52,0.0001762771619376928
ेडय,1,3.3899454218787076e-06
ीएट,3,1.0169836265636123e-05
ेबब,4,1.355978168751483e-05
ातस,75,0.0002542459066409031
ंहउ,5,1.6949727109393538e-05
ेगि,49,0.00016610732567205668
िरफ,227,0.0007695176107664666
ाबस,52,0.0001762771619376928
ीधर,14,4.7459235906301906e-05
ुटी,30,0.00010169836265636123
ेएए,1,3.3899454218787076e-06
ाजे,64,0.00021695650700023729
ेशस,47,0.00015932743482829928
ाहन,101,0.0003423844876097495
ितट,7,2.3729617953150953e-05
ोडस,6,2.0339672531272246e-05
ाछम,7,2.3729617953150953e-05
ंअह,12,4.067934506254449e-05
ांम,50,0.0001694972710939354
िछा,12,4.067934506254449e-05
ोगि,118,0.00040001355978168754
ोपम,32,0.00010847825350011864
ंवह,56,0.00018983694362520763
ेलज,12,4.067934506254449e-05
ींस,66,0.00022373639784399471
ेहन,17,5.762907217193803e-05
ेफर,25,8.47486355469677e-05
ीदक,30,0.00010169836265636123
ीअस,31,0.00010508830807823994
ीमअ,6,2.0339672531272246e-05
ुणन,3,1.0169836265636123e-05
ंहऔ,14,4.7459235906301906e-05
ाडु,14,4.7459235906301906e-05
ुसी,12,4.067934506254449e-05
ूधप,7,2.3729617953150953e-05
ाउड,7,2.3729617953150953e-05
ंगत,23,7.796874470321028e-05
ंथम,4,1.355978168751483e-05
ैगी,3,1.0169836265636123e-05
ेशा,216,0.0007322282111258009
ीखड,5,1.6949727109393538e-05
ोंल,26,8.81385809688464e-05
ूइं,1,3.3899454218787076e-06
ंछप,6,2.0339672531272246e-05
ोयं,3,1.0169836265636123e-05
ंबट,5,1.6949727109393538e-05
ंटै,2,6.779890843757415e-06
ेमअ,2,6.779890843757415e-06
ीदा,64,0.00021695650700023729
िपह,15,5.0849181328180614e-05
ूधद,4,1.355978168751483e-05
ेगय,27,9.152852639072511e-05
ोडब,3,1.0169836265636123e-05
ीबच,43,0.00014576765314078445
िनए,19,6.440896301569545e-05
ोगआ,13,4.40692904844232e-05
ादउ,81,0.0002745855791721753
ेकस,7,2.3729617953150953e-05
ेनक,108,0.00036611410556290045
ैने,27,9.152852639072511e-05
ोभे,20,6.779890843757415e-05
ाफइ,7,2.3729617953150953e-05
ैलक,41,0.00013898776229702702
ेतम,19,6.440896301569545e-05
ुफू,1,3.3899454218787076e-06
ूडस,4,1.355978168751483e-05
ीशि,86,0.0002915353062815689
ेसै,21,7.118885385945287e-05
ंपल,18,6.1019017593816737e-05
ूडए,1,3.3899454218787076e-06
ैबक,7,2.3729617953150953e-05
ीरि,155,0.0005254415403911998
िपो,135,0.00045764263195362557
ुआक,26,8.81385809688464e-05
ाघु,1,3.3899454218787076e-06
ुनम,3,1.0169836265636123e-05
ूदथ,20,6.779890843757415e-05
ीयू,57,0.00019322688904708634
ूएई,8,2.711956337502966e-05
ंयु,39,0.0001322078714532696
ोभा,52,0.0001762771619376928
ीयऊ,1,3.3899454218787076e-06
ोकच,6,2.0339672531272246e-05
ाछठ,2,6.779890843757415e-06
ीइं,44,0.00014915759856266313
ीजट,3,1.0169836265636123e-05
ंमो,29,9.830841723448253e-05
ीयव,64,0.00021695650700023729
ेदश,9,3.0509508796908368e-05
ंचच,7,2.3729617953150953e-05
ाथच,15,5.0849181328180614e-05
ीनऔ,21,7.118885385945287e-05
ादय,31,0.00010508830807823994
ाझे,6,2.0339672531272246e-05
िमो,37,0.0001254279806095122
ोरय,2,6.779890843757415e-06
ेशआ,8,2.711956337502966e-05
ोयू,12,4.067934506254449e-05
ेगत,3,1.0169836265636123e-05
िडी,8,2.711956337502966e-05
ेपे,39,0.0001322078714532696
ोअम,26,8.81385809688464e-05
ितभ,10,3.3899454218787076e-05
िते,17,5.762907217193803e-05
ेछह,15,5.0849181328180614e-05
ीयस,79,0.0002678056883284179
िषद,16,5.423912675005932e-05
ाभघ,2,6.779890843757415e-06
िकह,45,0.00015254754398454185
िकम,90,0.0003050950879690837
ोउस,87,0.00029492525170344755
ीयन,24,8.135869012508898e-05
ंकभ,11,3.7289399640665783e-05
ेया,71,0.00024068612495338826
ुएक,138,0.00046781246821926166
ुबई,6,2.0339672531272246e-05
ाणग,2,6.779890843757415e-06
ांठ,10,3.3899454218787076e-05
ंठप,1,3.3899454218787076e-06
ोंभ,21,7.118885385945287e-05
ीयक,61,0.00020678667073460117
ामग,44,0.00014915759856266313
ोजग,41,0.00013898776229702702
ंटि,32,0.00010847825350011864
ेटर,59,0.00020000677989084377
ाकू,42,0.00014237770771890573
ौतव,1,3.3899454218787076e-06
िएश,35,0.00011864808976575477
ंकू,13,4.40692904844232e-05
ेटन,18,6.1019017593816737e-05
िएव,49,0.00016610732567205668
ीहट,3,1.0169836265636123e-05
ाऐस,19,6.440896301569545e-05
ैजह,8,2.711956337502966e-05
ेकू,8,2.711956337502966e-05
ितत,25,8.47486355469677e-05
ोरो,169,0.0005729007762975016
ावभ,9,3.0509508796908368e-05
ादम,168,0.0005695108308756229
िगे,15,5.0849181328180614e-05
िवआ,3,1.0169836265636123e-05
ीचश,9,3.0509508796908368e-05
ंशि,34,0.00011525814434387606
ाघं,2,6.779890843757415e-06
ीखत,24,8.135869012508898e-05
ोतु,9,3.0509508796908368e-05
ीजप,17,5.762907217193803e-05
ीआर,111,0.00037628394182853654
ादअ,66,0.00022373639784399471
ंपम,16,5.423912675005932e-05
िती,11,3.7289399640665783e-05
ंअस,20,6.779890843757415e-05
ाधी,48,0.00016271738025017796
ंगअ,9,3.0509508796908368e-05
िकि,54,0.00018305705278145022
ाअध,37,0.0001254279806095122
ंधम,36,0.00012203803518763347
ीअन,50,0.0001694972710939354
ंली,15,5.0849181328180614e-05
ोपह,96,0.00032543476050035593
ूटी,30,0.00010169836265636123
ैना,53,0.0001796671073595715
ेजि,69,0.00023390623410963083
ंटड,3,1.0169836265636123e-05
ेदु,41,0.00013898776229702702
ेसअ,39,0.0001322078714532696
ेवऔ,4,1.355978168751483e-05
ेजय,13,4.40692904844232e-05
ायु,54,0.00018305705278145022
ुवक,87,0.00029492525170344755
िवक,24,8.135869012508898e-05
ाफक,102,0.0003457744330316282
ितं,44,0.00014915759856266313
ोमध,4,1.355978168751483e-05
ोसं,67,0.00022712634326587343
ंबो,69,0.00023390623410963083
ोधि,36,0.00012203803518763347
ोधन,50,0.0001694972710939354
ुलज,11,3.7289399640665783e-05
ौटर,8,2.711956337502966e-05
ोवह,60,0.00020339672531272246
ाहा,114,0.0003864537780941727
ौली,6,2.0339672531272246e-05
ीएय,8,2.711956337502966e-05
ानउ,45,0.00015254754398454185
ीबअ,5,1.6949727109393538e-05
ीथे,24,8.135869012508898e-05
ेहस,8,2.711956337502966e-05
ीनत,14,4.7459235906301906e-05
ेशअ,18,6.1019017593816737e-05
ाजब,43,0.00014576765314078445
िवभ,3,1.0169836265636123e-05
ींइ,24,8.135869012508898e-05
ेचि,21,7.118885385945287e-05
ूटप,28,9.491847181260381e-05
ागत,35,0.00011864808976575477
ंपो,22,7.457879928133157e-05
ामभ,31,0.00010508830807823994
ेभो,10,3.3899454218787076e-05
िकब,40,0.0001355978168751483
ेसज,17,5.762907217193803e-05
ीउच,7,2.3729617953150953e-05
ेखू,18,6.1019017593816737e-05
ीदर,54,0.00018305705278145022
