trigram,frequency,probability
एबी,24,0.0006194667423792685
ओबी,4,0.00010324445706321142
एनौ,3,7.743334279740856e-05
आसक,13,0.0003355444854554371
ईंथ,5,0.00012905557132901428
एचि,4,0.00010324445706321142
इना,14,0.00036135559972123995
इटा,3,7.743334279740856e-05
ओमप,4,0.00010324445706321142
अटल,5,0.00012905557132901428
आला,19,0.0004904111710502542
एमप,13,0.0003355444854554371
एअग,5,0.00012905557132901428
एंज,10,0.00025811114265802856
ईजर,6,0.00015486668559481711
आतह,16,0.0004129778282528457
अबव,20,0.0005162222853160571
ईतु,3,7.743334279740856e-05
एगो,1,2.5811114265802855e-05
औरई,14,0.00036135559972123995
ईरी,1,2.5811114265802855e-05
एफै,4,0.00010324445706321142
इफप,1,2.5811114265802855e-05
एडि,19,0.0004904111710502542
ऋचा,1,2.5811114265802855e-05
उनर,2,5.162222853160571e-05
ओवै,31,0.0008001445422398885
एछह,3,7.743334279740856e-05
ईखा,5,0.00012905557132901428
एआई,10,0.00025811114265802856
एमआ,5,0.00012905557132901428
असद,6,0.00015486668559481711
उरी,21,0.0005420333995818599
आमन,10,0.00025811114265802856
एफह,1,2.5811114265802855e-05
ईसु,12,0.00030973337118963423
ईपे,2,5.162222853160571e-05
एतत,4,0.00010324445706321142
ओरभ,6,0.00015486668559481711
आपज,10,0.00025811114265802856
इटस,4,0.00010324445706321142
आईफ,7,0.00018067779986061998
ईफि,24,0.0006194667423792685
एपी,13,0.0003355444854554371
आजय,3,7.743334279740856e-05
ईकह,8,0.00020648891412642284
आजट,4,0.00010324445706321142
उथक,3,7.743334279740856e-05
अपऔ,3,7.743334279740856e-05
ईंह,6,0.00015486668559481711
एसो,20,0.0005162222853160571
ईचल,4,0.00010324445706321142
एबो,6,0.00015486668559481711
आईद,2,5.162222853160571e-05
एआज,3,7.743334279740856e-05
आजद,7,0.00018067779986061998
अलक,16,0.0004129778282528457
एकध,3,7.743334279740856e-05
इसध,9,0.0002323000283922257
एउज,2,5.162222853160571e-05
आये,8,0.00020648891412642284
ओया,1,2.5811114265802855e-05
ईटे,6,0.00015486668559481711
एअन,9,0.0002323000283922257
एलल,1,2.5811114265802855e-05
इलन,5,0.00012905557132901428
एलक,11,0.0002839222569238314
एखर,4,0.00010324445706321142
एसट,33,0.0008517667707714942
इलक,16,0.0004129778282528457
एकठ,2,5.162222853160571e-05
एडम,14,0.00036135559972123995
अरइ,1,2.5811114265802855e-05
आएल,1,2.5811114265802855e-05
इया,8,0.00020648891412642284
आभो,1,2.5811114265802855e-05
इटम,30,0.0007743334279740856
अथव,6,0.00015486668559481711
ईभा,2,5.162222853160571e-05
आएक,10,0.00025811114265802856
एएन,5,0.00012905557132901428
अबच,8,0.00020648891412642284
आएय,4,0.00010324445706321142
ईटक,1,2.5811114265802855e-05
एबड,9,0.0002323000283922257
आओग,6,0.00015486668559481711
ओगे,7,0.00018067779986061998
ईआक,1,2.5811114265802855e-05
इफर,1,2.5811114265802855e-05
एनो,3,7.743334279740856e-05
ओवी,2,5.162222853160571e-05
आतब,2,5.162222853160571e-05
एहा,8,0.00020648891412642284
इले,26,0.0006710889709108742
एपे,4,0.00010324445706321142
एबय,5,0.00012905557132901428
अधा,1,2.5811114265802855e-05
एमि,4,0.00010324445706321142
एनम,2,5.162222853160571e-05
आईख,1,2.5811114265802855e-05
ईखु,5,0.00012905557132901428
एंद,11,0.0002839222569238314
आमम,3,7.743334279740856e-05
अबह,9,0.0002323000283922257
आतस,8,0.00020648891412642284
ओकी,8,0.00020648891412642284
एकई,17,0.00043878894251864854
इमि,2,5.162222853160571e-05
ईऔप,1,2.5811114265802855e-05
औपच,3,7.743334279740856e-05
ओने,3,7.743334279740856e-05
ओको,1,2.5811114265802855e-05
ओंज,1,2.5811114265802855e-05
औरऐ,11,0.0002839222569238314
आरस,26,0.0006710889709108742
ईइल,4,0.00010324445706321142
इसभ,8,0.00020648891412642284
ईफा,14,0.00036135559972123995
आरओ,2,5.162222853160571e-05
ओनी,2,5.162222853160571e-05
ओभल,1,2.5811114265802855e-05
अपड,7,0.00018067779986061998
अपट,1,2.5811114265802855e-05
आरऔ,3,7.743334279740856e-05
ईगु,5,0.00012905557132901428
ईउड,2,5.162222853160571e-05
आईल,10,0.00025811114265802856
ईलक,2,5.162222853160571e-05
आरब,9,0.0002323000283922257
एमड,3,7.743334279740856e-05
उिस,1,2.5811114265802855e-05
ऐंड,3,7.743334279740856e-05
एनप,6,0.00015486668559481711
एअल,4,0.00010324445706321142
एसय,8,0.00020648891412642284
एसअ,12,0.00030973337118963423
आसं,1,2.5811114265802855e-05
औरध,14,0.00036135559972123995
उदी,2,5.162222853160571e-05
ओबा,6,0.00015486668559481711
ईयम,1,2.5811114265802855e-05
ईहब,1,2.5811114265802855e-05
एअस,5,0.00012905557132901428
असु,2,5.162222853160571e-05
उलम,1,2.5811114265802855e-05
अवि,9,0.0002323000283922257
इधर,7,0.00018067779986061998
एओव,3,7.743334279740856e-05
इसझ,1,2.5811114265802855e-05
इयो,23,0.0005936556281134657
आयु,33,0.0008517667707714942
ईसम,10,0.00025811114265802856
आजअ,3,7.743334279740856e-05
इफम,8,0.00020648891412642284
एकड,26,0.0006710889709108742
ईकप,2,5.162222853160571e-05
इटग,1,2.5811114265802855e-05
ईयर,6,0.00015486668559481711
ईहि,7,0.00018067779986061998
ओमश,2,5.162222853160571e-05
इरु,1,2.5811114265802855e-05
इंफ,3,7.743334279740856e-05
ईएल,2,5.162222853160571e-05
उपह,4,0.00010324445706321142
अपल,5,0.00012905557132901428
इटप,6,0.00015486668559481711
अपस,3,7.743334279740856e-05
उनग,1,2.5811114265802855e-05
एंभ,7,0.00018067779986061998
आजब,9,0.0002323000283922257
ईची,5,0.00012905557132901428
आएप,1,2.5811114265802855e-05
आजप,5,0.00012905557132901428
एआए,2,5.162222853160571e-05
उसय,2,5.162222853160571e-05
एआव,12,0.00030973337118963423
आवे,45,0.0011615001419611284
एअच,4,0.00010324445706321142
अती,3,7.743334279740856e-05
ईवी,2,5.162222853160571e-05
इसउ,5,0.00012905557132901428
उटक,15,0.0003871667139870428
एओन,1,2.5811114265802855e-05
आनउ,1,2.5811114265802855e-05
ईआइ,1,2.5811114265802855e-05
आगज,3,7.743334279740856e-05
उपद,7,0.00018067779986061998
आगक,6,0.00015486668559481711
ईवज,4,0.00010324445706321142
ईइस,19,0.0004904111710502542
ईएय,7,0.00018067779986061998
एया,11,0.0002839222569238314
ईये,7,0.00018067779986061998
आधी,5,0.00012905557132901428
इकच,10,0.00025811114265802856
ईथे,2,5.162222853160571e-05
आतत,1,2.5811114265802855e-05
आवै,1,2.5811114265802855e-05
इशह,3,7.743334279740856e-05
ऊफा,1,2.5811114265802855e-05
ईरि,9,0.0002323000283922257
ओखल,1,2.5811114265802855e-05
इलच,1,2.5811114265802855e-05
इलज,7,0.00018067779986061998
औरथ,7,0.00018067779986061998
ईजु,1,2.5811114265802855e-05
इनझ,1,2.5811114265802855e-05
उलझ,7,0.00018067779986061998
ईठो,2,5.162222853160571e-05
आरा,6,0.00015486668559481711
एमर,6,0.00015486668559481711
एसत,1,2.5811114265802855e-05
ओंआ,1,2.5811114265802855e-05
एअख,3,7.743334279740856e-05
उपज,2,5.162222853160571e-05
एअम,5,0.00012905557132901428
अबग,8,0.00020648891412642284
आरद,6,0.00015486668559481711
ऋति,2,5.162222853160571e-05
आंच,2,5.162222853160571e-05
एभग,3,7.743334279740856e-05
अनू,9,0.0002323000283922257
आकृ,1,2.5811114265802855e-05
इसि,4,0.00010324445706321142
अधू,3,7.743334279740856e-05
एवस,2,5.162222853160571e-05
आभू,2,5.162222853160571e-05
एमं,7,0.00018067779986061998
आंस,11,0.0002839222569238314
एखो,3,7.743334279740856e-05
ईशि,3,7.743334279740856e-05
उसछ,1,2.5811114265802855e-05
ईकम,14,0.00036135559972123995
उथअ,7,0.00018067779986061998
ईगे,3,7.743334279740856e-05
ईसू,4,0.00010324445706321142
आईअ,2,5.162222853160571e-05
ईअग,1,2.5811114265802855e-05
ईलग,4,0.00010324445706321142
उटह,11,0.0002839222569238314
एटा,4,0.00010324445706321142
ईता,2,5.162222853160571e-05
एला,12,0.00030973337118963423
एपह,6,0.00015486668559481711
ईजे,3,7.743334279740856e-05
ईगो,4,0.00010324445706321142
एनश,1,2.5811114265802855e-05
अकब,16,0.0004129778282528457
ईरक,1,2.5811114265802855e-05
अमु,1,2.5811114265802855e-05
एदब,1,2.5811114265802855e-05
अपक,20,0.0005162222853160571
ईसी,18,0.0004646000567844514
आवर,1,2.5811114265802855e-05
एवर,8,0.00020648891412642284
अमू,3,7.743334279740856e-05
अपे,4,0.00010324445706321142
ईबह,2,5.162222853160571e-05
एसच,2,5.162222853160571e-05
ईसं,11,0.0002839222569238314
एटि,2,5.162222853160571e-05
एवज,1,2.5811114265802855e-05
आरन,2,5.162222853160571e-05
एबच,5,0.00012905557132901428
एथल,9,0.0002323000283922257
इनआ,9,0.0002323000283922257
आइट,8,0.00020648891412642284
इनए,2,5.162222853160571e-05
एफट,1,2.5811114265802855e-05
अवध,10,0.00025811114265802856
ईमह,9,0.0002323000283922257
ओशह,1,2.5811114265802855e-05
एउध,1,2.5811114265802855e-05
उधम,4,0.00010324445706321142
आबा,9,0.0002323000283922257
ईवे,10,0.00025811114265802856
आजए,4,0.00010324445706321142
ईअल,2,5.162222853160571e-05
ईएट,2,5.162222853160571e-05
ईदक,11,0.0002839222569238314
ईइक,1,2.5811114265802855e-05
इकब,6,0.00015486668559481711
आरि,3,7.743334279740856e-05
एहि,4,0.00010324445706321142
एअक,4,0.00010324445706321142
अकस,1,2.5811114265802855e-05
एमज,10,0.00025811114265802856
एपप,3,7.743334279740856e-05
ईजह,14,0.00036135559972123995
आयन,3,7.743334279740856e-05
ईहा,1,2.5811114265802855e-05
ईउस,6,0.00015486668559481711
उसह,4,0.00010324445706321142
उठन,9,0.0002323000283922257
ऊंच,7,0.00018067779986061998
ओएब,1,2.5811114265802855e-05
एबध,2,5.162222853160571e-05
अबु,4,0.00010324445706321142
इलअ,2,5.162222853160571e-05
एचु,8,0.00020648891412642284
इलप,12,0.00030973337118963423
इलल,2,5.162222853160571e-05
एघा,2,5.162222853160571e-05
आअम,1,2.5811114265802855e-05
आपफ,1,2.5811114265802855e-05
आपध,3,7.743334279740856e-05
ओरन,1,2.5811114265802855e-05
एचे,4,0.00010324445706321142
अबआ,9,0.0002323000283922257
आपइ,8,0.00020648891412642284
आएस,4,0.00010324445706321142
ओरख,2,5.162222853160571e-05
एखु,9,0.0002323000283922257
ईपह,7,0.00018067779986061998
अले,4,0.00010324445706321142
ईऐल,1,2.5811114265802855e-05
अफग,18,0.0004646000567844514
एरू,2,5.162222853160571e-05
ओंव,4,0.00010324445706321142
इशा,11,0.0002839222569238314
अनव,8,0.00020648891412642284
ईशे,2,5.162222853160571e-05
आमब,5,0.00012905557132901428
आजआ,2,5.162222853160571e-05
एथो,3,7.743334279740856e-05
इनग,6,0.00015486668559481711
इनच,3,7.743334279740856e-05
आहर,1,2.5811114265802855e-05
इडी,1,2.5811114265802855e-05
ईधो,2,5.162222853160571e-05
उसल,6,0.00015486668559481711
अदल,9,0.0002323000283922257
एआक,1,2.5811114265802855e-05
उसै,4,0.00010324445706321142
एअभ,4,0.00010324445706321142
ईही,3,7.743334279740856e-05
अयो,14,0.00036135559972123995
अंश,6,0.00015486668559481711
एसह,7,0.00018067779986061998
एवक,6,0.00015486668559481711
एउत,5,0.00012905557132901428
आजफ,3,7.743334279740856e-05
अरा,3,7.743334279740856e-05
अवश,3,7.743334279740856e-05
अनज,6,0.00015486668559481711
एसव,9,0.0002323000283922257
एगै,1,2.5811114265802855e-05
औरष,1,2.5811114265802855e-05
आईई,2,5.162222853160571e-05
ईईड,2,5.162222853160571e-05
अबू,1,2.5811114265802855e-05
उमै,1,2.5811114265802855e-05
एगन,1,2.5811114265802855e-05
उसए,2,5.162222853160571e-05
आरट,16,0.0004129778282528457
आधु,6,0.00015486668559481711
ईतै,4,0.00010324445706321142
ईहज,2,5.162222853160571e-05
ईतम,1,2.5811114265802855e-05
उसज,5,0.00012905557132901428
आगद,1,2.5811114265802855e-05
ईखब,2,5.162222853160571e-05
एफए,4,0.00010324445706321142
आठब,3,7.743334279740856e-05
आठद,1,2.5811114265802855e-05
आगप,2,5.162222853160571e-05
एघट,4,0.00010324445706321142
आगश,1,2.5811114265802855e-05
आगभ,1,2.5811114265802855e-05
ईशह,11,0.0002839222569238314
आईर,4,0.00010324445706321142
एफप,4,0.00010324445706321142
ईनक,5,0.00012905557132901428
आपश,3,7.743334279740856e-05
एतम,1,2.5811114265802855e-05
आजश,6,0.00015486668559481711
ईसप,3,7.743334279740856e-05
अको,2,5.162222853160571e-05
आकस,1,2.5811114265802855e-05
ईअध,3,7.743334279740856e-05
अशफ,1,2.5811114265802855e-05
अनई,1,2.5811114265802855e-05
ईबय,2,5.162222853160571e-05
ईंप,2,5.162222853160571e-05
उपस,15,0.0003871667139870428
उसब,4,0.00010324445706321142
एतु,3,7.743334279740856e-05
एडल,2,5.162222853160571e-05
आपग,5,0.00012905557132901428
अलप,3,7.743334279740856e-05
ऐजस,1,2.5811114265802855e-05
अलय,1,2.5811114265802855e-05
आदत,13,0.0003355444854554371
आदी,1,2.5811114265802855e-05
एदव,1,2.5811114265802855e-05
ओंह,1,2.5811114265802855e-05
एबन,5,0.00012905557132901428
इमप,7,0.00018067779986061998
अहल,1,2.5811114265802855e-05
ईपा,4,0.00010324445706321142
आवज,4,0.00010324445706321142
उमड,2,5.162222853160571e-05
एमो,12,0.00030973337118963423
एलआ,6,0.00015486668559481711
आरर,1,2.5811114265802855e-05
इफल,2,5.162222853160571e-05
उरर,3,7.743334279740856e-05
आमत,11,0.0002839222569238314
उपे,1,2.5811114265802855e-05
एबै,3,7.743334279740856e-05
ईडे,2,5.162222853160571e-05
इडे,1,2.5811114265802855e-05
इकट,13,0.0003355444854554371
उठख,4,0.00010324445706321142
ओरइ,2,5.162222853160571e-05
एबक,1,2.5811114265802855e-05
ईंऔ,5,0.00012905557132901428
एआं,5,0.00012905557132901428
इनन,5,0.00012905557132901428
इडक,8,0.00020648891412642284
अमन,7,0.00018067779986061998
उसत,2,5.162222853160571e-05
इजल,1,2.5811114265802855e-05
उसभ,2,5.162222853160571e-05
ईउद,3,7.743334279740856e-05
आंह,1,2.5811114265802855e-05
उबल,1,2.5811114265802855e-05
एहल,4,0.00010324445706321142
एदु,1,2.5811114265802855e-05
एशो,3,7.743334279740856e-05
ईयू,12,0.00030973337118963423
इने,8,0.00020648891412642284
एवै,3,7.743334279740856e-05
एउप,9,0.0002323000283922257
एरो,10,0.00025811114265802856
ईअस,4,0.00010324445706321142
ईधा,2,5.162222853160571e-05
एमफ,1,2.5811114265802855e-05
इबल,2,5.162222853160571e-05
औरढ,1,2.5811114265802855e-05
आहू,5,0.00012905557132901428
ईअफ,4,0.00010324445706321142
एबस,1,2.5811114265802855e-05
आफस,1,2.5811114265802855e-05
एमग,1,2.5811114265802855e-05
एआह,1,2.5811114265802855e-05
इटि,5,0.00012905557132901428
इनि,1,2.5811114265802855e-05
एडी,9,0.0002323000283922257
एबइ,1,2.5811114265802855e-05
ओरय,1,2.5811114265802855e-05
अघा,1,2.5811114265802855e-05
उपर,15,0.0003871667139870428
ईयो,5,0.00012905557132901428
ओरि,1,2.5811114265802855e-05
ऋषि,17,0.00043878894251864854
आअप,1,2.5811114265802855e-05
इईय,1,2.5811114265802855e-05
एतस,1,2.5811114265802855e-05
आईय,6,0.00015486668559481711
एतर,4,0.00010324445706321142
एडव,9,0.0002323000283922257
इजक,4,0.00010324445706321142
इजआ,1,2.5811114265802855e-05
आपअ,26,0.0006710889709108742
आजज,6,0.00015486668559481711
इपच,1,2.5811114265802855e-05
एकउ,3,7.743334279740856e-05
ईनड,1,2.5811114265802855e-05
एतभ,1,2.5811114265802855e-05
आपय,5,0.00012905557132901428
अहं,1,2.5811114265802855e-05
ईगल,5,0.00012905557132901428
औरऔ,2,5.162222853160571e-05
आलस,1,2.5811114265802855e-05
इवस,4,0.00010324445706321142
एमह,4,0.00010324445706321142
ईआय,3,7.743334279740856e-05
ईनई,3,7.743334279740856e-05
एआप,14,0.00036135559972123995
इनो,3,7.743334279740856e-05
ऐशो,1,2.5811114265802855e-05
अबख,12,0.00030973337118963423
एचल,2,5.162222853160571e-05
एदू,5,0.00012905557132901428
ईथि,1,2.5811114265802855e-05
इजस,1,2.5811114265802855e-05
इजइ,3,7.743334279740856e-05
इटओ,3,7.743334279740856e-05
ओके,9,0.0002323000283922257
इटन,2,5.162222853160571e-05
एनव,2,5.162222853160571e-05
अवद,1,2.5811114265802855e-05
उठत,9,0.0002323000283922257
ईपद,2,5.162222853160571e-05
एफस,2,5.162222853160571e-05
एफब,5,0.00012905557132901428
आईइ,4,0.00010324445706321142
एफम,4,0.00010324445706321142
आयर,3,7.743334279740856e-05
ओली,1,2.5811114265802855e-05
आरे,1,2.5811114265802855e-05
आमे,1,2.5811114265802855e-05
एरे,8,0.00020648891412642284
उबर,7,0.00018067779986061998
अबए,10,0.00025811114265802856
अपप,2,5.162222853160571e-05
एबु,7,0.00018067779986061998
एंन,1,2.5811114265802855e-05
ईरह,1,2.5811114265802855e-05
ऐडक,1,2.5811114265802855e-05
अनब,2,5.162222853160571e-05
एउठ,1,2.5811114265802855e-05
उठर,6,0.00015486668559481711
एसज,24,0.0006194667423792685
उनय,1,2.5811114265802855e-05
औरझ,3,7.743334279740856e-05
एगई,1,2.5811114265802855e-05
आइस,7,0.00018067779986061998
इसो,3,7.743334279740856e-05
ऊजा,1,2.5811114265802855e-05
एंआ,2,5.162222853160571e-05
ऐपक,6,0.00015486668559481711
ऐपच,1,2.5811114265802855e-05
एनु,3,7.743334279740856e-05
अलज,1,2.5811114265802855e-05
इपक,2,5.162222853160571e-05
इनऐ,1,2.5811114265802855e-05
एरज,4,0.00010324445706321142
एकं,3,7.743334279740856e-05
उनज,1,2.5811114265802855e-05
अहस,8,0.00020648891412642284
अबठ,1,2.5811114265802855e-05
ईंस,4,0.00010324445706321142
एगु,5,0.00012905557132901428
औरठ,2,5.162222853160571e-05
ईमू,2,5.162222853160571e-05
एसद,6,0.00015486668559481711
इजि,5,0.00012905557132901428
एसै,5,0.00012905557132901428
ओअभ,1,2.5811114265802855e-05
आतभ,3,7.743334279740856e-05
एठा,1,2.5811114265802855e-05
अवर,3,7.743334279740856e-05
इगर,19,0.0004904111710502542
अजु,2,5.162222853160571e-05
ईकद,6,0.00015486668559481711
एखड,1,2.5811114265802855e-05
इको,22,0.0005678445138476628
आडव,6,0.00015486668559481711
अलो,4,0.00010324445706321142
औंध,1,2.5811114265802855e-05
अरश,10,0.00025811114265802856
ईआप,3,7.743334279740856e-05
इवा,3,7.743334279740856e-05
ओरम,1,2.5811114265802855e-05
आरं,1,2.5811114265802855e-05
अनह,1,2.5811114265802855e-05
ईकं,6,0.00015486668559481711
इनज,11,0.0002839222569238314
आपू,3,7.743334279740856e-05
ईअट,1,2.5811114265802855e-05
एआय,2,5.162222853160571e-05
अवा,4,0.00010324445706321142
उसआ,5,0.00012905557132901428
इडल,7,0.00018067779986061998
ईदभ,1,2.5811114265802855e-05
आजर,5,0.00012905557132901428
आजख,2,5.162222853160571e-05
एबढ,5,0.00012905557132901428
एरक,1,2.5811114265802855e-05
एधम,2,5.162222853160571e-05
आथो,3,7.743334279740856e-05
एमध,2,5.162222853160571e-05
अभा,4,0.00010324445706321142
अबओ,1,2.5811114265802855e-05
ईअच,2,5.162222853160571e-05
अरम,2,5.162222853160571e-05
आठर,2,5.162222853160571e-05
ईयह,5,0.00012905557132901428
अरक,2,5.162222853160571e-05
ईआठ,1,2.5811114265802855e-05
आठल,2,5.162222853160571e-05
एमल,2,5.162222853160571e-05
इलए,2,5.162222853160571e-05
अशि,5,0.00012905557132901428
अबफ,4,0.00010324445706321142
अमा,6,0.00015486668559481711
एंफ,1,2.5811114265802855e-05
आधन,1,2.5811114265802855e-05
एजल,4,0.00010324445706321142
ईडा,5,0.00012905557132901428
एकै,3,7.743334279740856e-05
आपख,3,7.743334279740856e-05
एअय,1,2.5811114265802855e-05
ईभड,1,2.5811114265802855e-05
ऊबय,1,2.5811114265802855e-05
आदा,3,7.743334279740856e-05
ईपक,1,2.5811114265802855e-05
ईआस,3,7.743334279740856e-05
ईएप,1,2.5811114265802855e-05
एंस,10,0.00025811114265802856
उनख,3,7.743334279740856e-05
एजव,1,2.5811114265802855e-05
इसछ,2,5.162222853160571e-05
ओटम,1,2.5811114265802855e-05
एकु,18,0.0004646000567844514
एलब,5,0.00012905557132901428
अाह,1,2.5811114265802855e-05
इटड,2,5.162222853160571e-05
आएट,2,5.162222853160571e-05
एटै,3,7.743334279740856e-05
उसघ,1,2.5811114265802855e-05
एआग,8,0.00020648891412642284
ईमं,4,0.00010324445706321142
ईकई,2,5.162222853160571e-05
औरऊ,3,7.743334279740856e-05
इमक,6,0.00015486668559481711
ओकि,1,2.5811114265802855e-05
एलम,3,7.743334279740856e-05
एंय,4,0.00010324445706321142
औला,2,5.162222853160571e-05
एवो,7,0.00018067779986061998
एनी,5,0.00012905557132901428
एआओ,1,2.5811114265802855e-05
आपल,6,0.00015486668559481711
इमआ,1,2.5811114265802855e-05
ईहू,2,5.162222853160571e-05
इबइ,1,2.5811114265802855e-05
एखा,4,0.00010324445706321142
उफा,2,5.162222853160571e-05
इचम,1,2.5811114265802855e-05
ईबढ,1,2.5811114265802855e-05
एफऔ,2,5.162222853160571e-05
इचज,1,2.5811114265802855e-05
ईंद,2,5.162222853160571e-05
ईशख,3,7.743334279740856e-05
आजइ,3,7.743334279740856e-05
इएज,5,0.00012905557132901428
उनह,4,0.00010324445706321142
एनब,4,0.00010324445706321142
ईफट,2,5.162222853160571e-05
आभी,1,2.5811114265802855e-05
ईगय,1,2.5811114265802855e-05
ईएड,1,2.5811114265802855e-05
इकल,7,0.00018067779986061998
इकए,1,2.5811114265802855e-05
इफऔ,3,7.743334279740856e-05
औरघ,13,0.0003355444854554371
ओहै,1,2.5811114265802855e-05
ईरज,1,2.5811114265802855e-05
ईधर,2,5.162222853160571e-05
एएड,4,0.00010324445706321142
आगउ,1,2.5811114265802855e-05
उगल,4,0.00010324445706321142
ईबल,4,0.00010324445706321142
आशु,15,0.0003871667139870428
ईवर,7,0.00018067779986061998
इटथ,1,2.5811114265802855e-05
इटआ,2,5.162222853160571e-05
आधे,4,0.00010324445706321142
आटन,2,5.162222853160571e-05
आके,2,5.162222853160571e-05
इचक,1,2.5811114265802855e-05
ईबु,9,0.0002323000283922257
आतो,5,0.00012905557132901428
उटड,1,2.5811114265802855e-05
अपं,1,2.5811114265802855e-05
इडर,3,7.743334279740856e-05
एखि,1,2.5811114265802855e-05
आभग,1,2.5811114265802855e-05
ईनि,7,0.00018067779986061998
इलो,6,0.00015486668559481711
उपउ,4,0.00010324445706321142
ईउप,2,5.162222853160571e-05
असा,4,0.00010324445706321142
ओरउ,2,5.162222853160571e-05
अभद,4,0.00010324445706321142
अभू,1,2.5811114265802855e-05
ईगड,1,2.5811114265802855e-05
एएग,1,2.5811114265802855e-05
इकऔ,2,5.162222853160571e-05
इनइ,8,0.00020648891412642284
उंस,11,0.0002839222569238314
इशन,1,2.5811114265802855e-05
ईलि,6,0.00015486668559481711
अनी,3,7.743334279740856e-05
आएफ,1,2.5811114265802855e-05
एफो,1,2.5811114265802855e-05
आमज,4,0.00010324445706321142
ऐपप,2,5.162222853160571e-05
ईमद,3,7.743334279740856e-05
आखा,1,2.5811114265802855e-05
एती,9,0.0002323000283922257
आएम,2,5.162222853160571e-05
ईउम,3,7.743334279740856e-05
ओएस,4,0.00010324445706321142
इटफ,4,0.00010324445706321142
इनश,5,0.00012905557132901428
इनफ,3,7.743334279740856e-05
एसड,14,0.00036135559972123995
ऐपर,1,2.5811114265802855e-05
ऐपद,1,2.5811114265802855e-05
ईओस,2,5.162222853160571e-05
ओसु,2,5.162222853160571e-05
ईओक,5,0.00012905557132901428
आकै,1,2.5811114265802855e-05
ईफै,6,0.00015486668559481711
इएउ,2,5.162222853160571e-05
एआश,1,2.5811114265802855e-05
अता,2,5.162222853160571e-05
ऐमु,1,2.5811114265802855e-05
ईतू,1,2.5811114265802855e-05
ईकु,4,0.00010324445706321142
अजन,1,2.5811114265802855e-05
ऊरे,1,2.5811114265802855e-05
ईफो,3,7.743334279740856e-05
ईउं,1,2.5811114265802855e-05
ईजज,1,2.5811114265802855e-05
एएम,2,5.162222853160571e-05
एमख,2,5.162222853160571e-05
एशक,1,2.5811114265802855e-05
ईचे,3,7.743334279740856e-05
उनत,4,0.00010324445706321142
एंश,3,7.743334279740856e-05
ईपत,3,7.743334279740856e-05
एफू,1,2.5811114265802855e-05
ओमा,6,0.00015486668559481711
उजु,1,2.5811114265802855e-05
अदन,2,5.162222853160571e-05
एफा,3,7.743334279740856e-05
आसस,1,2.5811114265802855e-05
एफइ,1,2.5811114265802855e-05
ईशक,2,5.162222853160571e-05
ईमो,2,5.162222853160571e-05
एपफ,1,2.5811114265802855e-05
ईसि,4,0.00010324445706321142
इशि,10,0.00025811114265802856
उंच,1,2.5811114265802855e-05
एघर,3,7.743334279740856e-05
अभय,4,0.00010324445706321142
ईसौ,1,2.5811114265802855e-05
आयक,1,2.5811114265802855e-05
एयो,5,0.00012905557132901428
ओरद,5,0.00012905557132901428
एटस,1,2.5811114265802855e-05
अखा,4,0.00010324445706321142
आईड,8,0.00020648891412642284
ईजव,5,0.00012905557132901428
एफज,5,0.00012905557132901428
ईगं,1,2.5811114265802855e-05
एजघ,1,2.5811114265802855e-05
ईपड,1,2.5811114265802855e-05
ईआल,1,2.5811114265802855e-05
एअव,2,5.162222853160571e-05
ईगि,1,2.5811114265802855e-05
एडब,1,2.5811114265802855e-05
एयं,1,2.5811114265802855e-05
एपड,1,2.5811114265802855e-05
इवक,5,0.00012905557132901428
अचल,2,5.162222853160571e-05
उषा,3,7.743334279740856e-05
ईंज,1,2.5811114265802855e-05
एमओ,4,0.00010324445706321142
ओपी,3,7.743334279740856e-05
औसत,9,0.0002323000283922257
अकम,2,5.162222853160571e-05
अफर,4,0.00010324445706321142
आयस,2,5.162222853160571e-05
इसा,4,0.00010324445706321142
अनक,1,2.5811114265802855e-05
ऐडम,1,2.5811114265802855e-05
एकृ,5,0.00012905557132901428
आएर,2,5.162222853160571e-05
आलम,5,0.00012905557132901428
आगर,4,0.00010324445706321142
अनए,1,2.5811114265802855e-05
अहर,1,2.5811114265802855e-05
आजन,4,0.00010324445706321142
अवग,2,5.162222853160571e-05
इतर,1,2.5811114265802855e-05
अबछ,3,7.743334279740856e-05
ईथा,2,5.162222853160571e-05
उटद,1,2.5811114265802855e-05
एछा,1,2.5811114265802855e-05
ईएब,1,2.5811114265802855e-05
आईभ,3,7.743334279740856e-05
एलओ,1,2.5811114265802855e-05
आको,2,5.162222853160571e-05
एभू,2,5.162222853160571e-05
अदु,2,5.162222853160571e-05
ईअक,2,5.162222853160571e-05
आबल,1,2.5811114265802855e-05
ईसद,1,2.5811114265802855e-05
आएए,1,2.5811114265802855e-05
एशह,1,2.5811114265802855e-05
आसल,1,2.5811114265802855e-05
एमछ,1,2.5811114265802855e-05
एते,1,2.5811114265802855e-05
एमय,6,0.00015486668559481711
ईएए,1,2.5811114265802855e-05
एरफ,1,2.5811114265802855e-05
ईधी,1,2.5811114265802855e-05
ईनअ,8,0.00020648891412642284
ईजम,1,2.5811114265802855e-05
ओवल,2,5.162222853160571e-05
एफण,1,2.5811114265802855e-05
ईनइ,1,2.5811114265802855e-05
ऊधम,2,5.162222853160571e-05
ईवए,1,2.5811114265802855e-05
